inner_tuples,inner_selectivity,inner_val_max,outer_tuples,outer_selectivity,outer_val_max,groups,hh_groups,hh_probability,threads,repeat,nanoseconds
100000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,16,2,10631237702
100000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,16,3,10652047514
100000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,16,4,10623041004
100000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,16,5,10630936821
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,1,69097942321
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,2,69098245159
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,3,69025020366
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,4,69034566385
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,5,69082577196
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,1,35634076096
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,2,35618939454
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,3,35728320654
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,4,35750062719
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,5,35789745038
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,1,18071770989
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,2,18108860499
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,3,18043826463
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,4,18208874265
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,5,18423360744
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,1,9888416648
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,2,9809716517
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,3,9917937349
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,4,9814203897
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,5,9865173488
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,1,7763998527
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,2,7730789701
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,3,7737379528
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,4,7729559879
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,5,7752115634
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,1,30184087008
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,2,30696092575
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,3,30174679109
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,4,30168851199
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,5,30189410196
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,1,15205279895
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,2,15197244167
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,3,15141504806
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,4,15150125956
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,5,15156184998
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,1,8020947444
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,2,8007693250
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,3,8134831357
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,4,7977969574
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,5,7999256474
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,1,4644890476
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,2,4667197201
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,3,4642656757
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,4,4625334259
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,5,4645964615
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,1,3558921921
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,2,3658507123
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,3,3491435571
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,4,3497840975
100000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,5,3668890855
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,1,62719860516
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,2,62748046757
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,3,62771449004
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,4,62751112439
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,5,62763891434
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,1,36264450004
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,2,36259060908
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,3,36237488701
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,4,36358755297
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,5,36401767197
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,1,18487443348
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,2,18670319361
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,3,18507952813
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,4,18489782084
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,5,18455546247
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,1,10010872847
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,2,10000486900
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,3,10028782203
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,4,9982334064
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,5,9978563750
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,1,7848222712
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,2,7821134922
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,3,7825942776
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,4,7816079588
100000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,5,7821272535
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,1,1,40014880647
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,1,2,39929962117
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,1,3,40600415341
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,1,4,39996950668
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,1,5,39913304922
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,2,1,19713385200
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,2,2,19690194487
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,2,3,19684014205
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,2,4,19702257590
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,2,5,19717304634
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,4,1,10279228905
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,4,2,10508900201
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,4,3,10392960848
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,4,4,10279210756
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,4,5,10548477474
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,8,1,5879988488
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,8,2,5846468632
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,8,3,5953193711
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,8,4,5950390747
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,8,5,5869735871
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,16,1,5091852751
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,16,2,5054143523
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,16,3,5065095838
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,16,4,5060053471
100000000,1.000000,99999,1000000000,1.000000,99999,100,0,0.000000,16,5,5057815031
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,1,1,90446103402
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,1,2,90433913447
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,1,3,90256720021
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,1,4,90573267933
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,1,5,90450102666
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,2,1,59542106715
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,2,2,59592439357
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,2,3,60126511447
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,2,4,59576868519
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,2,5,60122398814
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,4,1,31306116409
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,4,2,31329246074
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,4,3,31553306606
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,4,4,31621153175
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,4,5,31663836824
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,8,1,17276543244
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,8,2,17215080320
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,8,3,17068565653
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,8,4,17139737303
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,8,5,17227205258
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,16,1,13060051689
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,16,2,13085712383
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,16,3,13046564198
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,16,4,13045728949
100000000,1.000000,99999,1000000000,1.000000,99999,10000,0,0.000000,16,5,13033630465
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,1,1,110730758006
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,1,2,110710650738
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,1,3,110654636242
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,1,4,112029395433
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,1,5,110686693108
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,2,1,56312861874
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,2,2,56321267947
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,2,3,56315212933
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,2,4,57007621515
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,2,5,56843816140
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,4,1,29214284276
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,4,2,29186126200
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,4,3,29292444997
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,4,4,29429313552
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,4,5,29617278081
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,8,1,16213507883
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,8,2,16328032300
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,8,3,16241301557
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,8,4,16210103678
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,8,5,16197001205
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,16,1,12810190528
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,16,2,12772785270
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,16,3,12749856722
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,16,4,12773847788
100000000,1.000000,99999,1000000000,1.000000,99999,1000000,0,0.000000,16,5,12749690569
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,1,1,118922432419
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,1,2,120672719808
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,1,3,118972111100
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,1,4,119088806647
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,1,5,120558115197
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,2,1,58802949260
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,2,2,59400439453
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,2,3,58883848956
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,2,4,58816704203
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,2,5,58860683981
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,4,1,31134285561
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,4,2,31102618611
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,4,3,30857908732
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,4,4,30976031044
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,4,5,31038285647
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,8,1,17176723828
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,8,2,17038496350
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,8,3,17115973711
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,8,4,17241965071
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,8,5,17129608408
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,16,1,13565588185
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,16,2,13531191053
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,16,3,13547708590
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,16,4,13603645585
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,0,0.000000,16,5,13540349965
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,1,93334464944
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,2,93431785810
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,3,93397943971
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,4,93433109632
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,1,5,94899970412
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,1,47146784313
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,2,47934538645
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,3,47288924166
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,4,47211834283
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,2,5,47859398310
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,1,24443888855
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,2,24417967138
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,3,24488399875
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,4,24642965452
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,4,5,24764587125
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,1,13647839607
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,2,13631293400
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,3,13606685231
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,4,13638323395
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,8,5,13679636276
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,1,10842178218
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,2,10778884036
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,3,10824296591
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,4,10856589886
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,0.500000,16,5,10790428986
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,1,53153057816
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,2,53313281294
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,3,53280846525
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,4,53188685088
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,1,5,53210314936
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,1,27158976349
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,2,26801319515
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,3,27258665995
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,4,27168914150
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,2,5,27096802462
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,1,14148025862
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,2,14211122473
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,3,14180205768
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,4,14198328173
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,4,5,14201048887
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,1,8395145872
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,2,8320455439
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,3,8373799231
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,4,8330477290
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,8,5,8365196599
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,1,6964801334
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,2,6925251177
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,3,6937916418
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,4,6968236848
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,100,1.000000,16,5,6945427842
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,1,94857153074
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,2,94856770587
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,3,94858977073
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,4,94987336814
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,1,5,94810061112
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,1,51818620618
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,2,51001123259
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,3,51027722206
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,4,51043829609
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,2,5,51188447798
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,1,26341719667
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,2,26345621963
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,3,26592647077
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,4,26463228225
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,4,5,26741190400
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,1,14544334674
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,2,14543702967
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,3,14703333657
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,4,14574050134
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,8,5,14405221261
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,1,11209939102
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,2,11156614464
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,3,11171796270
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,4,11259385100
100000000,1.000000,99999,1000000000,1.000000,99999,100000000,10000,1.000000,16,5,11167055055
